Date,Close,Volume,Market Cap,Oil,Gold,ETH,Ripple,Bitcoin Cash,Litecoin,NEO,Cardano,Stellar,EOS,DASH,NEM,ETH Classic,Lisk
"Jan 12, 2016",435.69,115607000,6755220000,30.44,1094.85,1.14,0.005854,0.005854,3.49,3.49,3.49,0.001743,0.001743,3.03,0.00026,0.00026,1
"Jan 13, 2016",432.37,173888000,6553350000,30.48,1081.8,1.13,0.005794,0.005794,3.48,3.48,3.48,0.001824,0.001824,3.1,0.000248,0.000248,1
"Jan 14, 2016",430.31,43945500,6519110000,31.2,1090.75,1.19,0.005529,0.005529,3.47,3.47,3.47,0.001914,0.001914,3.4,0.000285,0.000285,1
"Jan 15, 2016",364.33,153351000,6489870000,29.42,1081.1,1.21,0.005229,0.005229,3,3,3,0.001737,0.001737,3.36,0.000256,0.000256,1
"Jan 16, 2016",387.54,120352000,5507790000,29.42,1081.1,1.22,0.005112,0.005112,3.09,3.09,3.09,0.001748,0.001748,3.89,0.000278,0.000278,1
"Jan 17, 2016",382.3,45319600,5842270000,29.42,1081.1,1.33,0.005266,0.005266,3.03,3.03,3.03,0.001714,0.001714,4.95,0.000294,0.000294,1
"Jan 18, 2016",387.17,54403900,5761940000,29.42,1090.45,1.43,0.005326,0.005326,3.05,3.05,3.05,0.001711,0.001711,4.37,0.000352,0.000352,1
"Jan 19, 2016",380.15,46819800,5843510000,28.46,1087,1.37,0.005271,0.005271,3.02,3.02,3.02,0.001826,0.001826,3.87,0.000468,0.000468,1
"Jan 20, 2016",420.23,121720000,5734760000,26.55,1093.2,1.53,0.005381,0.005381,3.39,3.39,3.39,0.001821,0.001821,4.77,0.000606,0.000606,1
"Jan 21, 2016",410.26,68338000,6338800000,29.53,1096.8,1.55,0.005313,0.005313,3.22,3.22,3.22,0.001738,0.001738,5.15,0.000468,0.000468,1
"Jan 22, 2016",382.49,91546600,6190940000,32.19,1097.65,1.5,0.005114,0.005114,3.08,3.08,3.08,0.001704,0.001704,5.13,0.00045,0.00045,1
"Jan 23, 2016",387.49,56247400,5779890000,32.19,1097.65,1.97,0.00512,0.00512,3.1,3.1,3.1,0.001696,0.001696,4.49,0.000455,0.000455,1
"Jan 24, 2016",402.97,54824800,5867300000,32.19,1097.65,2.14,0.005219,0.005219,3.18,3.18,3.18,0.001723,0.001723,4.4,0.000413,0.000413,1
"Jan 25, 2016",391.73,59062400,6083900000,30.34,1103.7,2.5,0.005135,0.005135,3.13,3.13,3.13,0.001709,0.001709,4.02,0.000379,0.000379,1
"Jan 26, 2016",392.15,58147000,5929520000,31.45,1114.7,2.28,0.005419,0.005419,3.15,3.15,3.15,0.001901,0.001901,4.52,0.000418,0.000418,1
"Jan 27, 2016",394.97,47424400,5937780000,32.3,1116.5,2.39,0.006506,0.006506,3.29,3.29,3.29,0.002235,0.002235,4.2,0.000422,0.000422,1
"Jan 28, 2016",380.29,59247900,5980180000,33.22,1119,2.53,0.006226,0.006226,3.12,3.12,3.12,0.001908,0.001908,4.22,0.000396,0.000396,0.999999
"Jan 29, 2016",379.47,86125300,5753970000,33.62,1112.9,2.49,0.00684,0.00684,3.11,3.11,3.11,0.001888,0.001888,4.39,0.000432,0.000432,0.999978
"Jan 30, 2016",378.26,30284400,5736760000,33.62,1112.9,2.45,0.006634,0.006634,3.08,3.08,3.08,0.001735,0.001735,4.29,0.000466,0.000466,1
"Jan 31, 2016",368.77,37894300,5729870000,33.62,1112.9,2.31,0.006399,0.006399,3.05,3.05,3.05,0.001776,0.001776,4.11,0.000491,0.000491,0.999999
"Feb 01, 2016",373.06,51656700,5596090000,33.62,1112.9,2.21,0.006542,0.006542,3.08,3.08,3.08,0.001792,0.001792,4.12,0.000507,0.000507,0.999969
"Feb 02, 2016",374.45,40378700,5651690000,33.62,1112.9,2.44,0.006768,0.006768,3.08,3.08,3.08,0.001796,0.001796,4.11,0.000588,0.000588,1
"Feb 03, 2016",369.95,45933400,5679530000,33.62,1112.9,2.53,0.006883,0.006883,3.05,3.05,3.05,0.001807,0.001807,4.18,0.00063,0.00063,1
"Feb 04, 2016",389.59,69285500,5613380000,33.62,1112.9,2.58,0.00697,0.00697,3.16,3.16,3.16,0.001803,0.001803,4.29,0.000601,0.000601,1
"Feb 05, 2016",386.55,43825000,5898960000,33.62,1112.9,2.54,0.007262,0.007262,3.14,3.14,3.14,0.001834,0.001834,4.28,0.000631,0.000631,1
"Feb 06, 2016",376.52,49249300,5865740000,33.62,1112.9,2.53,0.007922,0.007922,3.1,3.1,3.1,0.001864,0.001864,4.19,0.000634,0.000634,1
"Feb 07, 2016",376.62,37076300,5714760000,33.62,1112.9,2.96,0.008338,0.008338,3.09,3.09,3.09,0.001852,0.001852,4.21,0.000606,0.000606,1
"Feb 08, 2016",373.45,47671100,5720100000,33.62,1112.9,3.18,0.007991,0.007991,3.06,3.06,3.06,0.001841,0.001841,4.16,0.00059,0.00059,1
"Feb 09, 2016",376.03,55318500,5670880000,33.62,1112.9,4.04,0.007815,0.007815,3.08,3.08,3.08,0.001826,0.001826,3.97,0.000543,0.000543,1
"Feb 10, 2016",381.65,85130900,5713880000,27.45,1183.4,4.44,0.007853,0.007853,3.1,3.1,3.1,0.001849,0.001849,3.84,0.000535,0.000535,1
"Feb 11, 2016",379.65,74375600,5806110000,26.21,1223.25,6.01,0.007815,0.007815,3.08,3.08,3.08,0.001878,0.001878,3.26,0.000506,0.000506,1
"Feb 12, 2016",384.26,67042800,5771040000,29.44,1239.5,5.55,0.007979,0.007979,3.11,3.11,3.11,0.002344,0.002344,3.79,0.000609,0.000609,1
"Feb 13, 2016",391.86,61911700,5847990000,29.44,1239.5,5.39,0.008257,0.008257,3.13,3.13,3.13,0.002203,0.002203,3.77,0.000566,0.000566,1
"Feb 14, 2016",407.23,74469800,5975580000,29.44,1239.5,5.24,0.00859,0.00859,3.21,3.21,3.21,0.00219,0.00219,3.8,0.000594,0.000594,1
"Feb 15, 2016",400.19,74070500,6199850000,29.44,1208.45,5.29,0.008631,0.008631,3.18,3.18,3.18,0.002203,0.002203,3.78,0.000578,0.000578,1
"Feb 16, 2016",407.49,73093100,6108040000,29.04,1212,4.32,0.008451,0.008451,3.21,3.21,3.21,0.002649,0.002649,3.48,0.000518,0.000518,1
"Feb 17, 2016",416.32,83193600,6204150000,30.66,1202.4,3.76,0.008138,0.008138,3.24,3.24,3.24,0.002158,0.002158,3.68,0.000466,0.000466,1
"Feb 18, 2016",422.37,76752600,6341430000,30.77,1204.4,4.4,0.007995,0.007995,3.25,3.25,3.25,0.002122,0.002122,3.53,0.000557,0.000557,1
"Feb 19, 2016",420.79,55711300,6436980000,29.64,1221.5,4.74,0.008245,0.008245,3.25,3.25,3.25,0.00211,0.00211,3.51,0.000565,0.000565,1
"Feb 20, 2016",437.16,93992100,6421310000,29.64,1221.5,4.34,0.008253,0.008253,3.46,3.46,3.46,0.002101,0.002101,3.64,0.000606,0.000606,1
"Feb 21, 2016",438.8,89820700,6669260000,29.64,1221.5,4.65,0.0081,0.0081,3.46,3.46,3.46,0.002157,0.002157,4,0.000662,0.000662,1
"Feb 22, 2016",437.75,85385200,6689200000,33.39,1203.65,5.62,0.00805,0.00805,3.48,3.48,3.48,0.001976,0.001976,4.2,0.00067,0.00067,1
"Feb 23, 2016",420.74,85244900,6679400000,31.87,1218.75,5.59,0.00797,0.00797,3.4,3.4,3.4,0.001903,0.001903,3.8,0.000648,0.000648,1
"Feb 24, 2016",424.96,67743700,6417190000,32.15,1232.25,6.24,0.008076,0.008076,3.37,3.37,3.37,0.001959,0.001959,4.02,0.000651,0.000651,0.999844
"Feb 25, 2016",424.54,70798000,6480650000,33.07,1235.4,6.1,0.008027,0.008027,3.37,3.37,3.37,0.001975,0.001975,3.91,0.000629,0.000629,1
"Feb 26, 2016",432.15,61486000,6476080000,32.78,1231,5.92,0.008058,0.008058,3.42,3.42,3.42,0.001943,0.001943,3.97,0.000645,0.000645,1
"Feb 27, 2016",432.52,41893600,6602810000,32.78,1231,6.43,0.007972,0.007972,3.41,3.41,3.41,0.002003,0.002003,4.08,0.000643,0.000643,1
"Feb 28, 2016",433.5,53033400,6600310000,32.78,1231,6.47,0.007889,0.007889,3.44,3.44,3.44,0.001981,0.001981,4,0.000654,0.000654,1
"Feb 29, 2016",437.7,60694700,6614980000,33.75,1234.15,6.34,0.007923,0.007923,3.45,3.45,3.45,0.001949,0.001949,3.92,0.000647,0.000647,1
"Mar 01, 2016",435.12,74895800,6684800000,33.75,1234.15,7.65,0.008006,0.008006,3.43,3.43,3.43,0.001909,0.001909,3.9,0.000628,0.000628,0.999991
"Mar 02, 2016",423.99,74955300,6643810000,33.75,1234.15,8.47,0.00803,0.00803,3.37,3.37,3.37,0.001884,0.001884,3.88,0.000645,0.000645,0.999962
"Mar 03, 2016",421.65,100484000,6474150000,33.75,1234.15,9.29,0.008162,0.008162,3.32,3.32,3.32,0.00189,0.00189,4.71,0.000605,0.000605,0.999999
"Mar 04, 2016",410.94,90856100,6443890000,33.75,1234.15,10.41,0.008096,0.008096,3.25,3.25,3.25,0.001914,0.001914,4.63,0.000637,0.000637,1
"Mar 05, 2016",400.57,135385000,6276610000,33.75,1234.15,11,0.007878,0.007878,3.19,3.19,3.19,0.001824,0.001824,4.87,0.000709,0.000709,1
"Mar 06, 2016",407.71,91212500,6121400000,33.75,1234.15,11.38,0.00786,0.00786,3.22,3.22,3.22,0.001938,0.001938,4.58,0.001043,0.001043,0.999998
"Mar 07, 2016",414.32,85762400,6233430000,33.75,1234.15,9.55,0.007918,0.007918,3.27,3.27,3.27,0.002392,0.002392,4.3,0.001622,0.001622,0.999998
"Mar 08, 2016",413.97,70311700,6337370000,33.75,1234.15,9.85,0.007949,0.007949,3.25,3.25,3.25,0.002216,0.002216,4.6,0.001635,0.001635,1
"Mar 09, 2016",414.86,70012300,6330230000,33.75,1234.15,11.9,0.008056,0.008056,3.28,3.28,3.28,0.002229,0.002229,4.57,0.001329,0.001329,0.999895
"Mar 10, 2016",417.13,81022900,6344960000,37.84,1247.25,11.31,0.00819,0.00819,3.29,3.29,3.29,0.002368,0.002368,4.92,0.001385,0.001385,0.999994
"Mar 11, 2016",421.69,73969700,6384740000,38.5,1262.25,11.08,0.008803,0.008803,3.38,3.38,3.38,0.002567,0.002567,5.15,0.001344,0.001344,0.999995
"Mar 12, 2016",411.62,92712900,6453260000,38.5,1262.25,13.53,0.0087,0.0087,3.29,3.29,3.29,0.00227,0.00227,5.31,0.001365,0.001365,0.999895
"Mar 13, 2016",414.07,74322800,6302330000,38.5,1262.25,14.48,0.008635,0.008635,3.31,3.31,3.31,0.002177,0.002177,5.68,0.001341,0.001341,0.999918
"Mar 14, 2016",416.44,95259400,6342780000,37.18,1256.55,12.45,0.008479,0.008479,3.3,3.3,3.3,0.002138,0.002138,5.54,0.001256,0.001256,0.999994
"Mar 15, 2016",416.83,66781700,6377870000,36.34,1233.6,13.01,0.008186,0.008186,3.31,3.31,3.31,0.002193,0.002193,5.84,0.001239,0.001239,1
"Mar 16, 2016",417.01,65185800,6387190000,38.46,1233.1,12.52,0.008178,0.008178,3.31,3.31,3.31,0.002136,0.002136,6.33,0.001172,0.001172,1
"Mar 17, 2016",420.62,83528600,6404130000,40.2,1269.6,11.08,0.008287,0.008287,3.31,3.31,3.31,0.002147,0.002147,5.98,0.001301,0.001301,0.999983
"Mar 18, 2016",409.55,104940000,6446330000,39.44,1254.5,11,0.008119,0.008119,3.17,3.17,3.17,0.00198,0.00198,5.95,0.001183,0.001183,0.999998
"Mar 19, 2016",410.44,58423000,6274790000,39.44,1254.5,10.53,0.008016,0.008016,3.18,3.18,3.18,0.002015,0.002015,5.99,0.001294,0.001294,0.999998
"Mar 20, 2016",413.76,45947900,6293610000,39.44,1254.5,10.32,0.00796,0.00796,3.21,3.21,3.21,0.002088,0.002088,6.12,0.001239,0.001239,0.999998
"Mar 21, 2016",413.31,61655400,6341380000,41.52,1244.25,11.86,0.008047,0.008047,3.2,3.2,3.2,0.002074,0.002074,6.01,0.001257,0.001257,0.999999
"Mar 22, 2016",418.09,66813300,6338430000,41.45,1251.8,11.27,0.00811,0.00811,3.23,3.23,3.23,0.002079,0.002079,6.09,0.001272,0.001272,0.999999
"Mar 23, 2016",418.04,61444200,6417130000,39.79,1232.2,12.42,0.008332,0.008332,3.24,3.24,3.24,0.002174,0.002174,6.59,0.001304,0.001304,0.999999
"Mar 24, 2016",416.39,68346700,6422730000,39.46,1216.45,11.24,0.00823,0.00823,3.22,3.22,3.22,0.00208,0.00208,6.66,0.001256,0.001256,0.999972
"Mar 25, 2016",417.18,52560000,6394850000,39.46,1216.45,10.74,0.008191,0.008191,3.23,3.23,3.23,0.002076,0.002076,7.44,0.001248,0.001248,1
"Mar 26, 2016",417.95,44650400,6409500000,39.46,1216.45,10.97,0.008066,0.008066,3.23,3.23,3.23,0.002059,0.002059,7.21,0.001484,0.001484,1
"Mar 27, 2016",426.77,71229400,6423040000,39.46,1216.45,10.42,0.008029,0.008029,3.3,3.3,3.3,0.002027,0.002027,7.05,0.001454,0.001454,1
"Mar 28, 2016",424.23,68522800,6553700000,39.39,1216.45,11.67,0.007564,0.007564,3.26,3.26,3.26,0.002113,0.002113,7.06,0.001584,0.001584,1
"Mar 29, 2016",416.52,75411500,6521010000,38.28,1216.45,11.66,0.007566,0.007566,3.23,3.23,3.23,0.002087,0.002087,7.08,0.001534,0.001534,1
"Mar 30, 2016",414.82,66034100,6407840000,38.32,1238.2,11.95,0.007332,0.007332,3.22,3.22,3.22,0.002039,0.002039,6.78,0.001491,0.001491,1
"Mar 31, 2016",416.73,60215200,6385140000,38.34,1233.6,11.4,0.007391,0.007391,3.26,3.26,3.26,0.002027,0.002027,6.88,0.001495,0.001495,1
"Apr 01, 2016",417.96,51235700,6409540000,38.34,1233.6,11.66,0.007418,0.007418,3.24,3.24,3.24,0.002047,0.002047,7.07,0.001473,0.001473,1
"Apr 02, 2016",420.87,45681200,6436700000,38.34,1233.6,11.6,0.007501,0.007501,3.26,3.26,3.26,0.002089,0.002089,7.05,0.001443,0.001443,1
"Apr 03, 2016",420.9,38053700,6480470000,38.34,1233.6,11.62,0.007503,0.007503,3.26,3.26,3.26,0.00221,0.00221,7,0.00136,0.00136,1
"Apr 04, 2016",421.44,50634300,6483910000,38.34,1233.6,11.16,0.007491,0.007491,3.25,3.25,3.25,0.002294,0.002294,6.96,0.00137,0.00137,1
"Apr 05, 2016",424.03,60718000,6481350000,38.34,1233.6,10.44,0.007474,0.007474,3.25,3.25,3.25,0.00216,0.00216,7.07,0.001373,0.001373,1
"Apr 06, 2016",423.41,59091000,6533260000,38.34,1233.6,10.69,0.007296,0.007296,3.26,3.26,3.26,0.002163,0.002163,7.02,0.001361,0.001361,3.77
"Apr 07, 2016",422.75,57858600,6524680000,38.34,1233.6,10.07,0.006875,0.006875,3.25,3.25,3.25,0.002155,0.002155,6.9,0.001349,0.001349,4.99
"Apr 08, 2016",420.35,63454700,6515190000,38.34,1233.6,9.72,0.006671,0.006671,3.22,3.22,3.22,0.002184,0.002184,6.99,0.001419,0.001419,4.53
"Apr 09, 2016",419.41,49792700,6484410000,38.34,1233.6,9.15,0.006288,0.006288,3.22,3.22,3.22,0.002017,0.002017,6.68,0.001412,0.001412,2.44
"Apr 10, 2016",421.56,73478600,6467330000,38.34,1233.6,8.94,0.005937,0.005937,3.23,3.23,3.23,0.001882,0.001882,6.54,0.0014,0.0014,1.37
"Apr 11, 2016",422.48,50747500,6504290000,40.36,1247.25,8.64,0.006048,0.006048,3.24,3.24,3.24,0.001903,0.001903,6.35,0.001458,0.001458,3.13
"Apr 12, 2016",425.19,70728800,6520870000,42.17,1259.2,7.44,0.005885,0.005885,3.26,3.26,3.26,0.001871,0.001871,6.5,0.00139,0.00139,1.23
"Apr 13, 2016",423.73,69060400,6565470000,41.76,1245.75,8.04,0.005695,0.005695,3.24,3.24,3.24,0.001863,0.001863,6.51,0.001365,0.001365,1.29
"Apr 14, 2016",424.28,45281000,6541030000,41.5,1240.3,8.39,0.006289,0.006289,3.24,3.24,3.24,0.001877,0.001877,6.41,0.001579,0.001579,1.19
"Apr 15, 2016",429.71,54801500,6550350000,40.36,1229.75,8.24,0.006424,0.006424,3.28,3.28,3.28,0.001879,0.001879,6.03,0.001443,0.001443,1.2
"Apr 16, 2016",430.57,39392800,6631310000,40.36,1229.75,8.61,0.00651,0.00651,3.27,3.27,3.27,0.001922,0.001922,6.3,0.001423,0.001423,1.23
"Apr 17, 2016",427.4,52125900,6649170000,40.36,1229.75,9.31,0.006499,0.006499,3.26,3.26,3.26,0.001899,0.001899,6.4,0.0015,0.0015,1.66
"Apr 18, 2016",428.59,55670900,6604150000,39.78,1237.7,9.04,0.006987,0.006987,3.24,3.24,3.24,0.001903,0.001903,6.23,0.001558,0.001558,1.02
"Apr 19, 2016",435.51,52810500,6622450000,41.08,1241.7,8.71,0.007118,0.007118,3.29,3.29,3.29,0.001929,0.001929,6.39,0.00162,0.00162,1.85
"Apr 20, 2016",441.39,72890100,6726370000,42.63,1247.75,8.47,0.007244,0.007244,3.28,3.28,3.28,0.001928,0.001928,6.35,0.001647,0.001647,1.33
"Apr 21, 2016",449.43,68204700,6822320000,43.18,1257.65,8.1,0.007433,0.007433,3.35,3.35,3.35,0.001874,0.001874,6.19,0.001579,0.001579,1.65
"Apr 22, 2016",445.74,58804400,6951860000,43.73,1245.4,7.82,0.007284,0.007284,3.32,3.32,3.32,0.001917,0.001917,6.28,0.001583,0.001583,1.82
"Apr 23, 2016",450.28,50485400,6894280000,43.73,1245.4,8.29,0.007346,0.007346,3.33,3.33,3.33,0.001926,0.001926,6.51,0.0016,0.0016,1.27
"Apr 24, 2016",458.56,68198400,6968570000,43.73,1245.4,8,0.007251,0.007251,3.63,3.63,3.63,0.001912,0.001912,6.44,0.001533,0.001533,1.41
"Apr 25, 2016",461.43,87091800,7102490000,42.64,1230.85,7.55,0.007283,0.007283,3.81,3.81,3.81,0.001876,0.001876,6.17,0.001518,0.001518,0.773489
"Apr 26, 2016",466.09,78971900,7143060000,44.04,1234.5,7.4,0.007095,0.007095,4.05,4.05,4.05,0.001819,0.001819,6.08,0.001532,0.001532,0.729231
"Apr 27, 2016",444.69,93564900,7216190000,45.33,1244.75,7.76,0.006725,0.006725,3.89,3.89,3.89,0.001832,0.001832,6.28,0.001645,0.001645,0.623225
"Apr 28, 2016",449.01,74064700,6889170000,46.03,1256.6,7.17,0.006686,0.006686,3.79,3.79,3.79,0.001904,0.001904,6.46,0.001599,0.001599,0.738716
"Apr 29, 2016",455.1,49258500,6958330000,45.92,1274.5,7.46,0.006759,0.006759,3.81,3.81,3.81,0.001849,0.001849,6.6,0.001607,0.001607,0.765815
"Apr 30, 2016",448.32,69322600,7049460000,45.92,1274.5,8.81,0.006812,0.006812,3.66,3.66,3.66,0.001852,0.001852,6.83,0.001601,0.001601,1.27
"May 01, 2016",451.88,40660100,6947430000,45.92,1274.5,8.85,0.006791,0.006791,3.71,3.71,3.71,0.001883,0.001883,6.79,0.001606,0.001606,0.70878
"May 02, 2016",444.67,92127000,7002610000,45.92,1274.5,10.16,0.006714,0.006714,3.68,3.68,3.68,0.001868,0.001868,6.83,0.001574,0.001574,1.18
"May 03, 2016",450.3,59366400,6892690000,45.92,1274.5,9.31,0.00656,0.00656,3.74,3.74,3.74,0.001862,0.001862,6.8,0.001578,0.001578,0.725287
"May 04, 2016",446.72,50407300,6978950000,45.92,1274.5,9.41,0.006323,0.006323,3.75,3.75,3.75,0.001865,0.001865,6.84,0.001535,0.001535,1.52
"May 05, 2016",447.98,50440800,6926990000,45.92,1274.5,9.83,0.006193,0.006193,3.71,3.71,3.71,0.00184,0.00184,6.82,0.001535,0.001535,1.42
"May 06, 2016",459.6,72796800,6947800000,45.92,1274.5,9.35,0.006399,0.006399,3.82,3.82,3.82,0.001829,0.001829,6.77,0.00159,0.00159,0.814017
"May 07, 2016",458.54,38364500,7131120000,45.92,1274.5,9.37,0.00649,0.00649,3.95,3.95,3.95,0.001814,0.001814,6.58,0.001554,0.001554,0.696178
"May 08, 2016",458.55,40315000,7114060000,45.92,1274.5,9.48,0.006404,0.006404,3.94,3.94,3.94,0.001796,0.001796,6.69,0.001517,0.001517,0.790503
"May 09, 2016",460.48,55493100,7112510000,45.92,1274.5,9.3,0.006399,0.006399,4.06,4.06,4.06,0.001802,0.001802,6.59,0.001475,0.001475,0.761164
"May 10, 2016",450.9,58956100,7150370000,44.66,1264.85,9.36,0.006272,0.006272,3.82,3.82,3.82,0.001774,0.001774,6.79,0.001506,0.001506,0.833555
"May 11, 2016",452.73,50605200,7002230000,46.23,1271.8,10,0.006189,0.006189,3.88,3.88,3.88,0.001797,0.001797,6.76,0.001534,0.001534,1.22
"May 12, 2016",454.77,59849300,7028330000,46.7,1268.3,10.06,0.006167,0.006167,3.86,3.86,3.86,0.0018,0.0018,6.78,0.001571,0.001571,0.81667
"May 13, 2016",455.67,60845000,7067270000,46.21,1275.15,10.51,0.006109,0.006109,3.93,3.93,3.93,0.00177,0.00177,6.97,0.001517,0.001517,0.788618
"May 14, 2016",455.67,37209000,7084100000,46.21,1275.15,10.24,0.006073,0.006073,4.01,4.01,4.01,0.001781,0.001781,6.95,0.001435,0.001435,0.824642
"May 15, 2016",457.57,28514000,7084760000,46.21,1275.15,9.96,0.006061,0.006061,4.06,4.06,4.06,0.001762,0.001762,7,0.00147,0.00147,0.829394
"May 16, 2016",454.16,59171500,7114740000,47.72,1281,11.17,0.006022,0.006022,4.01,4.01,4.01,0.001724,0.001724,7.27,0.001492,0.001492,0.784433
"May 17, 2016",453.78,64100300,7060730000,48.31,1270.1,12.2,0.006023,0.006023,3.98,3.98,3.98,0.001692,0.001692,7.41,0.001465,0.001465,0.750805
"May 18, 2016",454.62,86850100,7057390000,48.19,1270.9,13.56,0.006028,0.006028,4,4,4,0.001711,0.001711,7.39,0.001444,0.001444,1.89
"May 19, 2016",438.72,96027400,7072090000,48.16,1253.75,14.77,0.006032,0.006032,3.83,3.83,3.83,0.001661,0.001661,7.7,0.001549,0.001549,1.43
"May 20, 2016",442.68,81987900,6813080000,47.75,1256.5,13.64,0.006084,0.006084,3.88,3.88,3.88,0.001649,0.001649,7.95,0.001664,0.001664,3.41
"May 21, 2016",443.19,42762300,6895230000,47.75,1256.5,14.02,0.00599,0.00599,3.95,3.95,3.95,0.001634,0.001634,8.24,0.00162,0.00162,4.08
"May 22, 2016",439.32,39657600,6900700000,47.75,1256.5,14.29,0.005936,0.005936,3.93,3.93,3.93,0.001626,0.001626,8.1,0.001698,0.001698,2.74
"May 23, 2016",444.16,50582500,6842470000,48.08,1250.4,13.46,0.005909,0.005909,3.97,3.97,3.97,0.001599,0.001599,8.1,0.001661,0.001661,2.95
"May 24, 2016",445.98,65783100,6921460000,48.62,1242.65,12.73,0.005962,0.005962,3.95,3.95,3.95,0.001608,0.001608,7.76,0.001652,0.001652,0.560052
"May 25, 2016",449.6,65231000,6950690000,49.56,1220.75,12.53,0.005756,0.005756,4.05,4.05,4.05,0.00155,0.00155,7.61,0.001638,0.001638,0.278525
"May 26, 2016",453.38,65203800,7008500000,49.48,1226.65,12.43,0.005669,0.005669,4.08,4.08,4.08,0.001489,0.001489,7.39,0.001508,0.001508,0.50095
"May 27, 2016",473.46,164781000,7070010000,49.33,1221.25,11.3,0.005679,0.005679,4.5,4.5,4.5,0.001444,0.001444,7.5,0.001561,0.001561,0.385324
"May 28, 2016",530.04,181199000,7375780000,49.33,1221.25,11.89,0.005682,0.005682,4.7,4.7,4.7,0.001476,0.001476,7.85,0.001613,0.001613,0.347767
"May 29, 2016",526.23,148737000,8226500000,49.33,1221.25,12.35,0.005663,0.005663,4.61,4.61,4.61,0.001497,0.001497,8.19,0.001648,0.001648,0.377337
"May 30, 2016",533.86,87958700,8243960000,49.33,1221.25,12.73,0.005748,0.005748,4.67,4.67,4.67,0.00151,0.00151,8.2,0.001676,0.001676,0.350992
"May 31, 2016",531.39,138450000,8335100000,49.1,1210.5,14.08,0.005706,0.005706,4.65,4.65,4.65,0.001543,0.001543,8.18,0.001875,0.001875,0.312831
"Jun 01, 2016",536.92,86061800,8288680000,49.1,1210.5,14,0.005809,0.005809,4.74,4.74,4.74,0.001525,0.001525,8.26,0.002034,0.002034,0.337991
"Jun 02, 2016",537.97,60378200,8375000000,49.1,1210.5,13.74,0.005766,0.005766,4.72,4.72,4.72,0.001512,0.001512,8.1,0.00197,0.00197,0.330827
"Jun 03, 2016",569.19,122020000,8395070000,49.1,1210.5,13.85,0.005827,0.005827,4.86,4.86,4.86,0.00153,0.00153,8.06,0.002001,0.002001,0.40941
"Jun 04, 2016",572.73,94925300,8897080000,49.1,1210.5,13.74,0.00578,0.00578,4.81,4.81,4.81,0.001527,0.001527,8.05,0.00201,0.00201,0.4439
"Jun 05, 2016",574.98,68874100,8955060000,49.1,1210.5,13.98,0.005796,0.005796,4.81,4.81,4.81,0.001498,0.001498,7.58,0.002003,0.002003,0.489628
"Jun 06, 2016",585.54,72138900,8977700000,49.1,1210.5,13.93,0.005769,0.005769,4.96,4.96,4.96,0.001496,0.001496,7.77,0.002023,0.002023,0.452067
"Jun 07, 2016",576.6,107770000,9149580000,49.1,1210.5,14.51,0.00578,0.00578,4.77,4.77,4.77,0.001488,0.001488,7.91,0.002024,0.002024,0.419945
"Jun 08, 2016",581.65,80265800,9022250000,49.1,1210.5,14.42,0.00577,0.00577,4.75,4.75,4.75,0.001497,0.001497,7.88,0.001968,0.001968,0.47565
"Jun 09, 2016",574.63,71301000,9103080000,49.1,1210.5,14.4,0.005788,0.005788,4.69,4.69,4.69,0.001587,0.001587,7.82,0.001858,0.001858,0.461552
"Jun 10, 2016",577.47,66991900,9005920000,49.07,1266.6,13.91,0.005736,0.005736,4.84,4.84,4.84,0.001573,0.001573,7.84,0.001888,0.001888,0.455177
"Jun 11, 2016",606.73,82357000,9052360000,49.07,1266.6,14.19,0.005766,0.005766,5.01,5.01,5.01,0.001576,0.001576,7.9,0.001968,0.001968,0.45031
"Jun 12, 2016",672.78,277085000,9539850000,49.07,1266.6,15.74,0.005852,0.005852,5.33,5.33,5.33,0.00162,0.00162,7.66,0.002094,0.002094,0.421871
"Jun 13, 2016",704.38,243295000,10511900000,48.88,1284.1,17.6,0.005824,0.005824,5.29,5.29,5.29,0.001561,0.001561,7.72,0.002219,0.002219,0.469521
"Jun 14, 2016",685.56,186694000,11028900000,48.49,1279.4,18.89,0.007105,0.007105,5.2,5.2,5.2,0.001754,0.001754,8.2,0.002376,0.002376,0.468245
"Jun 15, 2016",694.47,99223800,10736600000,48.01,1282,18.35,0.006887,0.006887,5.24,5.24,5.24,0.001668,0.001668,8.14,0.002436,0.002436,0.46101
"Jun 16, 2016",766.31,271634000,10908900000,46.21,1307,20.59,0.006676,0.006676,5.66,5.66,5.66,0.001722,0.001722,8.59,0.002695,0.002695,0.455011
"Jun 17, 2016",748.91,363321000,12038900000,47.98,1284.5,15.38,0.006693,0.006693,5.59,5.59,5.59,0.001697,0.001697,8.36,0.002564,0.002564,0.436197
"Jun 18, 2016",756.23,252718000,11732600000,47.98,1284.5,11.33,0.006604,0.006604,5.56,5.56,5.56,0.001758,0.001758,8.16,0.003041,0.003041,0.348261
"Jun 19, 2016",763.78,136185000,11859800000,47.98,1284.5,12.23,0.006813,0.006813,5.59,5.59,5.59,0.001831,0.001831,7.99,0.005004,0.005004,0.363063
"Jun 20, 2016",737.23,174511000,11976700000,49.37,1283.25,11.84,0.006626,0.006626,5.29,5.29,5.29,0.001774,0.001774,8.29,0.005594,0.005594,0.323785
